Attendee_ID,Group_Size,Arrival_Time_Min,Arrival_Location_X,Arrival_Location_Y,Dist_G1,Dist_G2,Dist_G3,Dist_G4
S7818,2,238,500.84290867918236,540.3008961631137,403.5570052816915,307.21802576828793,255.86642656379806,419.03150051133605
S233,2,238,948.1544306363521,583.4078155526782,665.141717707783,523.7268896482611,313.01041363121516,754.2361002030461
S17615,2,238,227.81971481067387,393.9033201765002,339.45622478242706,526.8628716274707,557.2797049773247,485.95714486612906
S19066,3,238,438.55866980291523,954.5796759561496,815.0771686976366,121.47347575023129,323.4569132748527,199.0928004694686
S15775,2,238,503.0198239098481,525.9655750113724,389.60294592138547,321.59255334212276,265.3084252803449,431.9556208285746
S9060,2,239,408.5916878715358,631.7950711373243,494.14275313013786,232.67549335779432,281.2309046521211,291.5138202790909
S19154,1,239,535.2664757070979,706.2170597413552,572.5755177146405,146.65104929601281,138.79043816122362,329.90363496858237
S9056,1,239,755.0436311240749,673.1279366554816,613.2161109822785,312.35624123282986,101.0615443677008,541.4528478016313
S5066,1,239,952.2740436230777,874.5493530463219,888.6411308288218,457.20084290832045,315.1754084698491,697.9761040335044
S13246,5,239,130.97961192982532,358.63345573140793,389.1934470228594,610.0152520918175,656.4614846133369,534.9166754623571
S10778,1,239,892.4872713352527,316.6442011332604,474.07227254433616,662.6359218484895,469.0433565922887,850.6852326572377
S4678,1,239,858.6883970513405,623.9135892646916,631.947812652512,426.16277668934464,215.09813538739493,656.0556123741106
S3988,2,239,475.49586373314014,341.6421856709838,203.2984924638389,506.2469353932299,435.71625496787533,581.2257141427751
S246,3,239,716.3790341500946,961.9142212942767,863.529581879406,248.42979433683675,235.5701416913427,469.4219257230202
S2309,5,239,378.6853055138872,84.90131822035674,92.05196109283048,771.5295526285232,709.1389901058295,803.9154020907476
S16739,2,239,994.7662712006999,725.304927610321,798.0297870928146,513.6327719639785,322.907679450532,756.2642078561241
S5074,1,239,183.54884139226724,217.11981164178496,280.08965434881134,703.4914574025108,708.6119579912657,665.7892453007286
S13435,1,239,258.3778700128302,592.5490463227304,492.85171883891843,348.4167002682533,435.9527237519278,286.6175286875752
S11282,2,239,210.03526831619058,136.59172213803228,242.68826956090112,766.2016137251887,752.4253211657693,743.8649891584018
S5365,1,239,469.00686336755615,860.7880102366144,721.3469780914372,29.984166662316976,241.08127041735202,215.47658496960096
S678,1,239,655.8183103508777,671.8731337437325,569.6867359234942,237.52704006154786,60.87108662541234,451.8463432484597
S5810,2,239,655.0316337498875,472.7752340810515,389.7757513081468,407.10374861285294,258.35714265972433,570.706492083672
S18651,2,239,659.7602369771122,283.0245430516152,251.86384730586485,587.7642602567105,447.72111769323976,720.9288448834684
S12703,2,239,507.08786885681025,984.7797870343608,846.902414954505,137.75809942860232,302.9531656028941,273.9623396900821
S16667,2,239,187.39899439242603,563.3976893128023,499.9701152953468,419.35628956324337,512.5359793557606,322.7526492448042
S16189,1,239,730.0561399716969,719.6279191093793,642.9050958835547,266.80796955539296,59.176930682134305,501.77176161942657
S1798,1,239,869.5000935694212,771.2942344100223,756.7854272435762,381.3129317103875,201.74908455534128,624.5681367085937
S2186,2,239,341.684692741979,387.139460684359,271.2723531844667,485.4760736430296,476.4403038823954,499.69603268527226
S17057,2,239,939.2109052995618,693.6119181791206,737.285299825577,469.2775768402558,269.85352575730394,709.5808236677233
S18949,2,239,346.11265832170346,544.8377403277022,418.9975938168643,337.6691287040424,375.0187433437491,346.67516412174837
S10862,1,239,270.30422388786724,829.113404146955,713.2066857554552,226.3174899392938,413.5083622130012,52.51812712507253
S18708,1,239,810.7900539562289,673.2793380821042,642.6599978901096,359.8843236991821,150.24465405488607,593.3332732907745
S5982,1,239,936.289213253052,943.1095148559456,937.7851735825103,450.67686635849856,339.21840572957154,684.9700087628283
S16435,5,239,594.3956380957702,602.4797903705415,484.0564676116211,264.06579982796836,149.7234445059044,438.4014284173525
S7010,2,239,333.3186139179897,105.78811820608858,124.08852162325708,759.295520485395,710.6367939367616,777.3747717626234
S15165,2,239,215.13150592978326,965.9609008635078,859.8090135348826,304.7213616876188,513.8508589560739,95.25466279198254
S14318,1,239,903.8491405440326,121.95450567437727,451.4905008797847,832.362947826023,651.3262072898669,997.608958763973
S16560,1,239,513.0755791487048,911.1167589023491,773.8499697354031,65.92149953057285,240.45559993293762,260.7311226016724
S3230,4,239,931.1461368919361,602.8332984215534,665.933933129779,499.3116094986623,289.0106482610346,731.0589687318785
S17397,1,239,408.2995191969535,595.5847718166787,458.11666283702385,266.68352238577154,296.1588948706407,322.6672164921427
S6334,1,239,349.19332173153816,390.818282277112,271.68457756245124,479.6398634171246,468.5930026398683,497.45167945211034
S7858,2,239,639.973077402738,565.5993871043631,465.3207921499881,316.5756507863386,168.0427628761361,497.03116943285954
S19082,2,239,572.3213640532815,460.92205917562137,342.8407829520925,394.043244292822,287.4581509008605,525.3890649119056
S2261,2,239,791.2172520478363,292.5348713581207,371.44606188027876,628.6410522933152,454.0050816364894,795.2163789645383
S9329,1,239,598.0802733300781,235.08822553914544,173.91741942084923,620.860705555537,500.9617695197606,730.0518561601856
S6458,1,239,360.826968004742,725.9173536177816,593.4474726605805,181.70094291423342,311.1096870847863,186.60576223728964
S13074,2,239,404.999413216966,799.5168404656484,661.6136847511744,102.75590577651573,275.660986602861,170.42851228337648
S503,1,239,82.71312559152389,980.5788921601128,918.7473372946437,434.0721667582,640.0329046935664,199.34098852688206
S14469,1,239,465.2679891253932,874.3567491448364,734.8388844767991,40.73371124575323,251.73191124187605,211.0091380364771
S16022,1,239,13.194268734210922,99.80154115479134,441.31082146735594,889.94506478564,912.0187531896403,815.7837816982654
S10199,5,239,191.33385694470795,528.055209961379,468.17995705817196,441.3353671043203,521.4999008644096,356.68659169776373
S19654,4,239,72.14956292984331,699.704166324902,677.1340264359603,448.7547751223438,600.5464201729362,255.695006570638
S19653,1,239,265.77352687127075,653.3375778038442,546.6658515648267,301.0608468070467,413.40856084606463,226.09082399984726
S15235,3,239,656.4204030131863,907.1353992775021,794.0855976448807,171.27065754654166,177.23184143969587,403.0809033846946
S15375,1,239,748.5328619038156,766.6274231017458,693.2864299800717,265.27866670617095,84.68577038269326,506.864700087568
S12856,4,239,12.52584280022717,668.9835886136094,688.460273743295,515.2545427111573,662.2467516542347,320.3526355322971
S10540,1,239,122.08607550513261,986.9000232506721,909.4960703667133,398.9444695071906,606.627282211449,170.57746890955858
S8535,1,239,307.5662589537024,455.938104559637,348.0214664008033,434.47023585312013,456.25544768743674,426.53704028127515
S528,1,239,579.867113646617,969.864958984902,839.9215749848235,148.43518281035264,256.3731201215908,337.9598992074024
S14191,5,239,233.96982632818907,144.04057050402818,218.77930977997661,750.6129303141628,731.9931710494941,735.3786154605137
S6824,1,239,603.2763348326972,970.6649728875713,844.5702115440195,163.43139650404422,249.69932612978388,360.7667205990443
S12350,2,239,351.05332177172056,37.17041998270909,144.32593007671568,823.1482328698072,764.043137679762,847.5067371893316
S15344,2,239,402.21927732410154,93.66771631700843,68.27050813935836,759.6068326828938,691.6553635349783,799.2743167761666
S1185,1,239,246.0006845011321,778.8785181885063,671.8416592978169,259.1202944711043,428.6307543056863,100.60322260429263
S5238,4,239,834.8485987271218,380.67495988401566,451.81744747357584,576.8957168222622,385.9869568400079,765.1710325266346
S10618,2,239,462.8116175027489,670.0034169762804,530.4744398385741,180.52895883139536,217.6885520408305,295.3114179260384
S11494,2,239,690.3432641142284,723.2424205839126,630.1437328037248,230.76491958736568,19.848076306195207,463.0612551766117
S15113,1,239,120.26729754289612,874.409690889576,806.4878739845213,376.57225441728133,570.0764893376984,134.12908202768529
S6003,1,239,910.8645825438643,39.59567055072877,468.95256758912126,908.235194674734,731.1388299575693,1065.7818043857824
S1158,1,239,894.8706444861473,964.8900470246033,936.2546572124085,415.9118641509037,323.4437810089358,646.2720208407404
S14461,2,239,70.12382783626481,190.20076263834883,385.9092001168154,783.1211251820008,808.7937985797013,713.1338099182492
S11792,1,239,180.89956891200055,993.2180581933957,895.8228683010128,347.05859516566585,556.8314952971623,135.66079707549255
S16155,1,239,326.67627916727196,421.51399098609477,308.7788581295973,458.33862823579824,463.36055874150713,463.30977258015366
S12879,2,240,551.7413625872991,257.51427069644984,153.9678579643571,592.6036703602173,488.0887611269093,689.114915976291
S1383,1,240,451.55811385641084,628.5913899857793,488.96746428815226,223.32866923389486,242.80275158164596,318.87161162752255
S17058,2,240,269.037847468793,985.8454081025866,865.922623802771,265.7076770169859,476.9268278802589,107.7188234075505
S4731,1,240,721.4479954566594,29.094981876934934,290.585562375516,848.9022530897392,703.2335830381477,969.9421583786169
S15849,1,240,743.6482521612629,768.5089627689023,692.9234597032216,260.0531746791108,81.1547792384271,501.68485767445424
S4330,3,240,195.01609906564065,722.8346427102931,637.60216813053,325.65691611938536,476.94850955667215,167.17292299808
S9753,1,240,706.1631862631993,829.0151261471005,734.5063922943011,211.09687768793611,104.22632256404775,454.6216545369813
S12505,1,240,190.41605208483992,603.2295638356803,532.6576876725849,391.1048884809827,498.0429863934384,283.2104333975475
S8276,1,240,630.7655190663421,159.36921956683636,179.1522323476208,701.2061761505443,572.6910911498501,812.270410353917
S542,2,240,433.090372688934,37.16122721936732,104.32447963609994,812.7462393071917,733.3906418621007,860.7472365811608
S2432,1,240,728.7540395059447,144.1348376320941,276.0862935819685,740.8948419316438,589.1954621978722,874.8277315860524
S10912,1,240,902.0384241716857,571.4507251494688,623.1967020351836,491.0803810030366,279.79520673673966,717.0909999450071
S1247,1,240,26.30276716671187,192.70281838646085,429.6925997650675,805.7480462531059,840.3040642698533,723.3129271989992
S16086,3,240,814.2791511161483,94.63410491329294,364.3629742052873,817.4081413395078,651.68995334618,963.8506287879777
S7284,1,240,646.3264583073159,314.5917812193592,260.96496459720925,553.7184067435045,416.7746692028081,687.3039246848732
S7559,2,240,741.4586786163893,393.497017879086,384.4864044886424,516.1497894398641,344.1856853847171,687.8646752199592
S15440,1,240,783.0961233681245,770.6681842574802,712.3017151061895,297.31406492944126,118.1997561205282,539.7936785534966
S15385,2,240,729.8841584723424,442.00000792914227,410.1938593305839,468.15932339334756,294.3483581832327,645.954573782606
S4441,2,240,549.0830507322885,587.107373290998,457.74342490630255,265.7523661586024,188.8626547798883,414.9350680981887
S4317,2,240,515.3350673945646,829.172225852236,692.3854294505204,26.717238064553488,185.02253718139835,265.76128761979913
S9511,1,240,388.9610723124024,488.1967086188157,354.351918999679,374.8523005712356,372.5661599994707,413.479134894786
S4543,1,240,402.83183155030565,420.95392132229136,285.7150696471564,436.5552963858013,410.20424471067156,481.6536694512076
S2936,5,240,731.6567745390274,141.8743008309792,278.9612629011364,743.9560086147086,591.7315687127476,878.3020273457906
S10879,2,240,894.5272651833594,715.7653391882129,726.0472895788155,419.8473493840599,223.11801123199817,660.7305216682579
S12712,2,240,316.2923169573543,783.8006167798644,658.460464000368,190.53860788037062,359.56968645419477,113.71280460779694
S13104,2,240,31.879296627333133,345.58370147869266,468.52192359675564,683.5136854541347,746.8946352226495,578.0628720621478
S9928,1,240,69.33243035475101,684.6552586299053,666.3571806777738,456.5636096863157,604.3168841780308,268.4050266474665
S6238,2,240,153.1025092193612,665.4965307429776,605.2288679987904,388.0859848266299,522.8657446588915,236.40249178510027
S13170,2,240,618.1914079173732,651.0658645485258,537.5475541391893,231.38549973714964,95.95547094468323,429.44646324193803
S11106,1,240,478.3412634692894,899.7519108526311,760.5588407136834,55.13552177066315,257.0689367226181,224.97465825264928
S17912,2,240,584.7335813082344,3.713900692454253,189.4823421830402,848.4308597409745,732.0751763963839,935.7054351222176
S18876,1,240,658.4167731712079,801.761210368286,693.3552561257297,168.84850498727744,72.44629207228012,411.4449792186334
S9106,1,240,530.2531679717476,494.2750034087571,363.0292239342672,354.8728337945707,275.50831420903785,473.56340412703355
S18991,1,240,457.4778260090889,288.5289452966101,148.98016141086214,560.2671328089266,491.3121390815243,624.5756137843443
S14879,1,240,251.63256663618117,745.034415939088,637.9264753760265,264.8572565988391,420.51759075192865,134.13011927107422
S1132,3,240,604.1862875022151,346.11065352120727,256.09162830461224,512.9339537948051,390.38804525872274,637.5964140903528
S2489,1,240,9.184945706396608,669.7559660483156,691.1933298556015,518.1244178772444,665.5022006654078,322.37944220237574
S15053,3,240,908.8529640004473,420.6482743165965,535.7660677251869,593.9148041102235,390.13356454228267,799.14650418327
S13635,1,240,571.0110792470097,503.5427812487803,382.6648448287464,352.04735163297147,248.44570992659595,491.29343566042445
S3092,1,240,265.01084519278874,745.2451339371212,634.038135430781,252.48786141260013,407.1550110678127,134.31930583363555
S17351,4,240,64.32038174539822,25.88082641026257,404.6975193178918,928.042470032516,930.4608502907823,874.1536363039153
S14369,5,240,216.00609820703176,77.32756737516355,244.75942058870538,819.4264076848877,796.6058299154562,802.7247276884373
S1814,1,240,140.89175481829318,117.75165704039337,312.57909641557154,811.4893551814819,810.8830780773537,769.7877405105959
S5311,1,240,753.3922837464975,737.4702514970982,669.2023002930852,280.0301006050779,81.78127710353486,518.7964822468269
S14656,1,240,198.47786158176794,265.10265114727827,283.5062547660762,653.9167976631403,663.9278759176855,616.568460938041
S12218,2,240,218.8406213774443,922.102955076176,816.6784423356956,286.90938625173453,491.8790479127783,55.716245965518304
S8572,1,240,816.6150692178179,726.7231430835634,690.7349409468508,342.71840363693246,144.76478446831592,582.5923146711427
S14899,2,240,569.7479945135048,463.4910525667723,344.36638436708705,391.02906450746013,285.95877393337685,521.786736927814
S8287,1,240,332.6572174865855,487.2140098033785,367.7353680886968,395.5133851337898,417.5096534326359,399.67740834524704
S13418,3,240,684.7317694645244,631.9051841633284,544.2206646344346,286.59854053575265,99.50642088891988,496.37107081881766
S17958,1,240,684.3370462498366,309.7210423913186,287.3780999133209,569.825571353518,421.0436363030814,713.5517137144053
S7221,1,240,511.2349002885971,458.5884557884784,324.2889339868528,389.19350373528124,315.9015119857131,492.8189933452113
S16426,2,240,41.9075523496999,535.2096935003377,570.2992481624212,550.9979161888429,659.5927319989163,404.2308634750293
S14834,5,240,231.16106861071506,862.9578077017368,756.4994956709457,265.1664319835857,460.1911789880595,28.245414439174585
S11947,2,240,414.56882357721827,986.3519851245142,847.5850790952283,160.9239571160181,362.82089805653646,192.81290007582385
S3434,2,240,244.53218005692045,116.27948803431576,209.47737994962344,773.191920704499,748.3388640133855,762.9209604290529
S11770,4,240,775.6085420442331,646.4564725701272,600.9532746258315,344.4715281500305,133.53668389305747,570.8674069874279
S1236,3,240,35.90634920174052,101.40930271129545,418.54656074168105,876.4651086291116,894.6212111522533,807.8137231801726
S3485,1,240,340.28982058978295,996.5879531321191,864.3044130259252,215.50034878791195,425.11896607641717,145.55603845231443
S12228,2,240,226.98369146188713,417.73316036883335,358.1814028778554,506.9358804046219,543.8987083023869,462.2132485124424
S6264,1,240,209.42694106896732,824.8178748205875,727.0989716696566,287.343331605753,471.9782719155079,70.46565826410568
S9307,2,240,580.5156829765707,216.71603091640955,149.26039013324228,636.4162222330676,521.9277847747043,738.3838497293368
S9902,1,240,321.4512753537313,683.5835729583978,559.5695354928389,239.34364277611397,353.58769385554706,206.7582672437241
S12666,2,240,425.2199988795057,732.1886886961241,593.200478396334,135.21824783772638,246.686938134621,225.39569955137443
S12738,2,240,702.8538892128081,566.157524361942,494.4739044994081,349.25887773106996,167.3114407311748,546.9419816697131
S16630,1,240,253.28578211715802,394.4984699832692,323.61737326853984,513.8490297533796,536.8340094422509,484.64036812686214
S8641,1,240,724.9536167535612,491.3007654969724,444.74171551981243,423.48509690226047,245.09087650961146,609.8525199015751
S8801,1,240,377.8303963266868,696.3276058196959,561.7149046046178,191.7844492386956,296.0594969995,220.62658611216509
S6117,1,240,319.75989343438295,735.1206606164197,610.154939064693,208.90425054444876,352.1710652187566,158.19043878292567
S18833,2,240,636.1422716640951,465.70399649539706,374.1346329478786,406.72691746179754,267.2799370542628,562.7797476530815
S2617,2,240,539.724857684496,670.7472013109502,538.2035259171164,182.09015554445793,145.08894136426193,353.39289295759966
S10646,1,240,121.31106968010752,284.8523272876976,361.81840124245656,675.9044892288144,708.3954346965407,608.9866026224156
S14499,1,240,920.8384237978432,110.64647468607447,469.0299226269996,850.5971145096711,668.0481358215962,1017.2683772268142
S13684,1,240,806.2427558906901,359.49223455528744,416.3300680685389,578.3241226539939,394.65731117742087,758.0619320764026
S19884,2,240,424.5359052224471,270.39917378315926,133.77327122934838,581.4724053074307,522.4530129818467,632.0905660157198
S12975,1,240,452.6312035405212,165.87147219586797,26.246305023443995,682.9777045968746,605.7857733084456,740.3234992852211
S12913,5,241,371.55961202438095,28.838087408226798,137.32554474947656,828.0259308576927,763.3141471479729,858.3450811024279
S12477,1,241,517.1400260016726,358.56059462031186,228.22051499772843,489.3803812534219,402.92723767740637,583.1625917592863
S15433,2,241,322.4502031536181,390.4349223083323,282.6157885568009,488.8408113578274,487.6635142060023,493.429963396002
S3891,1,241,979.4501339610382,555.2582458184692,670.9781305898972,565.0109969642967,354.01145354266737,794.1799322292826
S638,1,241,302.29081165328176,846.6918053269653,722.888225664093,193.58610932648818,387.41957367579994,57.91897477424526
S4094,2,241,356.05558564052353,348.6391727985514,230.2777439562767,518.0641752574611,495.6191359279415,540.1669086352418
S9816,2,241,458.8348512780064,977.3710692888558,837.7682286422347,135.07038579167352,326.04113002542977,226.88976175287834
S8092,1,241,251.91223584376132,198.5491654304975,209.25962361909762,693.2731081390624,677.8266916188909,680.592818403851
S15189,1,241,997.2363739493176,912.945311841162,945.8005944841175,505.61722154259445,372.9603097551465,743.6921802116644
S11492,2,241,825.663880141072,279.7368665385461,398.4092126848061,656.5754702141006,476.3436189043784,828.0840670567686
S17757,1,241,226.12182645554978,956.3948607911458,847.6156605950614,290.91178325392633,499.71150956605777,82.23992175856061
S15199,3,241,74.92827647428702,180.16565520428574,379.9453338400007,788.9887141334887,811.9940397000223,721.6237768194073
S2062,1,241,942.0894973708444,742.7570406795571,776.7017011783904,458.3380070991807,270.46201715105883,701.1677249429563
S10804,2,241,239.24611945428433,297.1307591413249,265.27814202778006,607.2408636617818,612.4295576370774,582.2019823905645
S571,1,241,900.5467068890621,627.4645170428568,662.2308538488403,460.61393396050266,250.8217484681504,693.5109170411833
S4358,3,241,390.102861344355,650.5906819331202,514.7860015260983,223.50106840098238,292.9317937777279,265.84326712686794
S11507,3,241,323.5133942301729,828.7788986098104,701.1583887441473,173.37335052238535,361.9630329366941,85.58449301808976
S7334,5,241,467.60919676850045,774.9024164705937,635.4519657931098,77.8864498280349,209.0450045106523,237.4031655849545
S4953,2,241,235.70067586006493,946.2463408564041,835.3012904569956,278.2910019137207,486.6034013411032,69.64181539099212
S4945,2,241,391.1419770095982,985.0679489709568,847.6811179274601,172.915757157695,378.93221969048665,173.04152750358827
S8251,1,241,786.2811655771011,741.4965774699041,688.129646926199,309.14038359593695,114.89913983752238,549.4863042412215
S14815,2,241,130.24222099198457,345.12612855750626,382.37752881534203,621.325782380265,664.8085806505259,548.2353279193045
S13273,2,241,685.2154418923184,425.38329271084274,368.40052878626267,462.6167555577445,305.4879664780176,625.7555456541264
S7323,2,241,125.75101484297014,941.917945155377,866.3556829450414,381.98267306281036,585.6140985347292,143.07180898388143
S13918,2,241,696.7380063478485,579.4784732283084,503.0140702462842,334.9178563516263,153.13006390110914,534.3552648298376
S9057,4,241,830.8325522922729,640.2524726562128,627.3821494022055,393.8769853479129,182.8066181228225,624.0520369854632
S18544,1,241,582.2944342158492,66.20008287241052,148.94559056407684,786.0436567544267,670.3965004098011,876.6067857529011
S13930,2,241,54.011028403470604,493.90077127128217,533.3551137178346,565.9164653359002,661.6694126017097,434.1985925657881
S7253,1,241,956.0962488683523,839.6607577214162,862.2371245360988,460.2873267417242,304.40915833204883,702.8926881881627
S1834,1,241,881.2926359321275,210.26213652163284,434.3699926469341,744.7090225258447,560.871007274794,916.7867922766036
S8865,1,241,257.2221820573093,27.425937851790817,225.3931168543519,854.0737367391491,816.3247795328793,851.7167799350974
S3842,2,241,295.04159136836694,45.650006567072744,183.54554579733207,826.5975639922553,781.7633970389317,834.4822550136482
S10347,2,241,263.88503203069826,892.5384065548267,776.2287114405443,236.3257632245341,438.9849663794899,16.468181344770464
S4993,1,241,372.6357161456949,730.9355183818501,596.7066555377461,169.61817967041935,299.266192059396,189.64219299327175
S16700,5,241,844.9812662086847,311.84826488732676,428.41774043352297,639.3551322855589,453.0934143996559,818.9666260671199
S4747,1,241,588.2995928170861,959.4546394481979,830.967029152113,145.19243816220103,243.66463396262998,343.50812602923054
S17801,2,241,729.2785015408778,564.6970537036029,507.12834353096304,366.66406481287567,175.52658469865383,569.61843226904
S16291,2,241,594.8369836027254,716.8518715673159,594.4679727606965,163.88042555381708,78.27808932219094,377.21780834569586
S9570,2,241,961.1520728375465,731.273710770588,780.1068727915764,479.56862725808463,289.2512040777557,722.1393345098604
S10608,1,241,511.3075376072101,869.5092305756799,732.2328203438444,26.897863188007868,212.34767965848562,257.17482320617614
S16421,2,241,640.3680046930848,317.2023919291418,258.3625284656894,549.6100065406818,414.57960547673906,681.7696063073365
S11209,1,241,730.1564900575188,572.0355910827986,513.7686732530668,361.60282609251317,168.90905294237066,566.3380106009438
S10791,5,241,871.213251748693,327.94662776181093,458.927493236927,640.9307260947315,449.2655505023629,827.2711446186875
S8989,1,241,914.670263188751,546.6832620660424,615.7178766167335,515.6230534458416,304.556981485307,739.3224417299922
S12684,3,241,129.2990166146779,666.8124544917624,618.4799792920782,408.67896969165537,546.3369818777294,246.39507359415626
S12689,2,241,979.3259254457017,567.0534792289753,678.2513678968191,558.894286200563,348.2110082424127,789.3290205117552
S6614,2,241,900.1518915262468,76.33399184577172,451.9014100514586,870.6915610936366,692.9194046445215,1030.3405841121191
S2855,2,241,234.72283044494336,59.019351774386884,232.4077369533126,830.5834442570829,801.3241621128993,820.3523400242699
S17920,1,241,34.83475015511117,156.89423327384867,418.2265055781998,830.3405285399926,857.3043830449557,754.8552233632278
S9267,1,241,161.0339756835324,244.47034379154186,309.94230059828413,689.7375397298844,705.1874943400494,641.4855385628947
S4230,1,241,825.0576111187771,139.13271187636224,372.3533590899821,781.0986493682577,610.9564745634153,934.5356291872833
S5160,2,241,252.64588354839069,925.421940577308,810.8636686009711,255.41280168082372,462.318536720902,46.3142062185962
S18632,2,241,209.1518107354735,168.3886851088048,245.24535554184865,737.1388592910506,728.146729576219,712.1823975722237
S12117,1,241,685.4859399554877,33.416509293330066,255.8661043509801,835.8525769805134,697.2968247650228,949.2915788439922
S12984,2,241,197.75844880114147,459.9938371966901,409.4307605873664,488.89491011748277,545.9205389514301,422.94212236046707
S7695,3,241,675.5460430199445,396.38098294409764,339.97325612630874,485.56232381734793,334.2198888995016,640.6959918961796
S6155,1,241,0.20400993422942104,158.006067628666,452.87373258050405,849.1540725883763,882.6210059693484,764.5928931609775
S6149,3,241,609.2499933390012,624.6475665547063,509.6597841053367,250.01511122525434,123.07367272299759,436.74421252563263
S16855,2,241,363.49664318940967,298.34724665553256,182.0733960719841,564.8623996590946,530.9799406971923,590.9641878985756
S8740,2,241,660.5513233374749,481.7314510409534,400.29602660134327,401.1100568531314,249.10826990335832,568.2968624769914
S4070,1,241,937.29739925864,707.9541998283697,746.8788224188638,462.94767841348875,266.35849961182555,704.1104089122693
S14484,1,241,312.7386731071179,931.3654505484168,804.0167712143565,201.43487595538969,411.4759692841723,78.36638009808684
S12375,1,241,610.2483861693894,597.0908463732482,483.83344795522896,275.2731442098215,147.0399693832272,454.1370270783863
S9868,1,241,317.0833421688083,255.22152911617636,178.20105145700023,618.6559595665376,593.1801534660295,627.0658363745488
S7970,4,241,406.9803618516181,827.371909156622,689.2649301687493,91.1405463395268,282.04927606529935,161.2048976755424
S9422,2,241,940.5650995024629,193.69615468276314,490.8477862052082,790.6836853799476,600.3543642778908,969.934067042765
S8035,1,241,521.4930013953822,834.5510802232808,698.322081350257,28.69477937388467,182.84570872768438,270.87471778625496
S10642,1,241,793.6489185555085,389.38008784920964,422.6352004456694,546.3730467193034,362.27123765138265,728.5230105892049
S9224,2,241,188.8364773105914,728.2612627051122,645.0726367487928,329.3716181573523,483.07079071861995,164.4715540402618
S6185,1,241,684.3784234760989,304.86194958106205,284.56270158083106,574.4270359267151,425.9018436877834,717.4600646008745
S8538,2,241,652.3067516614445,897.8678568883892,784.074517362845,164.34674839310148,168.4305603922883,398.43421813701156
S8494,2,241,446.381541029779,653.6198252139932,514.0334462424319,200.07728478735066,238.2905035178412,296.2239867881387
S7538,1,241,796.8839824377653,297.5792732882987,378.69371503443426,626.8936565478771,450.67845370010315,795.357472370927
S19419,2,241,229.44864529766394,547.5491398738309,465.0216072741873,401.1744623369012,478.8166315798753,332.51953807380704
S19839,1,241,655.7485521200849,960.6174492061376,845.7275059112337,195.85661456965934,230.6028860811259,409.6210770056141
S11260,1,241,787.6167754538574,583.8349446333855,556.316830054576,393.2189415558824,186.8806691911227,609.6036749595214
S8650,1,241,945.1138224055913,645.147487806149,705.7050213254381,492.6998816748034,286.2581879821712,729.3539532289819
S2442,1,241,192.68442092385095,395.41291112850206,364.7434707817378,544.3236643053685,584.7964159858035,487.63490811467676
S6624,2,241,737.5172745591058,364.2115441372114,362.7082393298583,540.3129027890905,372.19884964519025,706.1411665518651
S4309,1,241,680.9299142436718,330.767587788381,297.69479326954144,548.8493737974671,399.91533484922047,694.774645032716
S15731,4,241,858.2739772622241,932.5895888938134,890.6620847596782,372.25883384685403,274.84922318035444,606.3216433878355
S7416,1,241,770.6498743018187,273.1171998921275,344.8322881875163,636.7042120493866,468.0003554736475,796.156173156155
S17523,2,241,831.6977527176361,606.066728502555,601.0020474853144,413.58974001226915,202.57981980666463,638.7025210034456
S12500,1,241,181.6905265710318,112.20466572774568,272.3976973002531,799.5874406299805,789.111073519049,770.3637982592002
S18058,1,241,358.93305020134613,969.3235213128487,834.9804117830191,183.3012060677032,393.63354158973436,138.12611576165855
S7491,1,242,459.29413878958303,388.26025015084787,248.72228649660246,460.67322510039725,402.9708074141299,531.9567442601385
S10724,1,242,508.71415060471605,306.5491710502538,176.07004593217283,541.0819281057697,454.3491713938162,626.560144442979
S15749,4,242,579.6019091419055,177.66767678595718,132.47700718509026,675.0237219542075,560.5643553702477,773.2225573972435
S12440,2,242,817.876090548003,980.0915826397712,916.3699344919037,348.2393669908419,289.0744764834321,572.5338498685902
S7529,2,242,343.47522019257525,163.9567133496753,111.90653115180791,700.3057729048231,654.925214214249,720.7175674760618
S17342,3,242,928.4350011357169,163.379432665403,476.32310035494703,809.3823340040938,622.5166311144848,983.234667556061
S10166,1,242,694.8090945762093,583.5267502981925,505.63140871911037,330.5227800711563,148.82775889371402,530.4928399357723
S3461,5,242,188.8714007375064,454.66366078778356,410.9222957718812,498.55301368567274,556.2810868556684,429.48906583053673
S4039,1,242,304.4547447232239,744.7587485674461,623.0285227936834,217.24004558632902,367.72037219443285,143.4291054352026
S4884,2,242,341.5093289025788,238.3998935177527,148.73066154465477,628.3358354264377,592.7911617696216,646.6437937886225
S19189,1,242,471.12956789513896,675.0973572247788,535.7889852729877,174.14849825652445,208.29758322743146,297.72788994908154
S9718,1,242,961.5532042374552,730.9078846640039,780.0910557950341,480.0465174273794,289.651690464976,722.6069255888605
S3677,4,242,960.9476109717623,445.418907917527,593.1447798873264,614.7717926622399,406.03566309737045,829.1227150135638
S3211,1,242,290.00312241021976,262.2659884659242,203.74618887428161,620.3687187939652,604.289230682316,617.9033523113302
S17325,1,242,172.56174582718032,365.6249989954179,359.93872247706065,580.2712405988739,618.4927423587552,519.9794380037151
S17206,1,242,649.9819009104856,723.9221213422504,616.7018347681918,197.5223535425662,22.908911121571865,425.02441500588645
