Attendee_ID,Group_Size,Arrival_Time_Min,Arrival_Location_X,Arrival_Location_Y,Dist_G1,Dist_G2,Dist_G3,Dist_G4,Dist_G5,Dist_G6
S3274,2,250,55.122438181018026,618.8329286230618,505.86884687357366,183.29933543304244,614.8170093386708,579.0873144768289,268.764783446937,148.9763992801105
S3701,2,250,554.0025875378115,77.9432166438541,706.6652016401242,574.532163495518,381.7402945646827,277.07078620134916,476.93323174424336,629.372417886788
S8389,3,250,383.6191786312813,577.8766005987948,254.9013066258976,303.0423016828913,598.3107121024638,505.3167101741645,271.8640192155395,339.5511291680182
S1889,1,250,275.82468623159315,480.39016997098713,398.22768326787514,168.17400769324118,474.46427394003706,396.45518702676884,126.84351365120848,214.41642922394698
S14652,1,250,465.7014131454174,537.4880092022964,255.86691451582715,366.1827899426494,595.6960716763728,491.2415599278126,313.91869040997335,409.63882957026203
S2488,2,250,167.81392536418664,439.95541922528645,502.05029685604944,56.45181784770246,423.78794744818316,372.3844538075462,57.940752904400085,110.32363658367899
S8701,1,250,319.3863666470862,40.49785729241435,773.9147647886589,454.2718064965195,144.15969221179265,60.694512448783485,369.35564580885193,500.89413865453713
S5701,2,250,132.52993303801804,673.9888536881928,415.54339504354255,230.51459449722844,659.2361023986581,607.4801673980701,293.1549030418094,215.9489732490407
S7147,2,250,416.6663095272652,69.68807529769698,724.0465746914979,483.25466861642263,245.2765352255097,140.3945943519256,389.39018400320487,535.0505145830507
S12567,4,250,548.6053901163071,708.513014552179,77.345167487919,510.65164385262767,785.5451043396313,681.077727170779,481.58109366275045,542.2214545763957
S5947,1,250,280.87960940081655,65.16710767310165,762.1030263899124,415.3525340764958,114.56090067191889,19.16704633723562,333.9255977108241,460.3768935371977
S7396,3,250,304.1999044453574,13.4580375752277,804.129032831198,472.07664224275277,126.95449707598848,75.54642239194318,390.10989829481315,516.9682226967864
S2204,2,250,263.85255100890805,46.37824143721563,785.5308435082186,426.1993260082986,91.66083763292606,39.79203251489309,348.06278233314066,469.4009001595851
S4421,1,250,84.72985131164785,188.71664031368266,745.5292618649011,257.116842232934,195.70812163190035,218.96426255607147,224.34550759082953,282.227864636504
S7417,4,250,773.8232096240068,266.5574525162812,570.9425675486737,685.7539903950542,646.9235448077683,529.3269126112367,595.6265012759749,740.6518211535912
S8193,2,250,202.05431051646653,340.19196468967164,553.9552660342317,138.05371068942816,324.86511812670983,266.9889599068989,47.85058435851032,191.2084214770028
S14181,1,250,185.82488846728148,17.492011668756735,841.8078845666038,433.35427807995075,8.634728003940616,112.81482934233802,369.143263530009,469.2338517730741
S3428,1,250,641.8144562294053,59.981801508945324,732.4229638372998,654.9755795050927,466.5895918027021,365.6034485991194,557.1719781959195,710.4181782029041
S3380,1,250,63.0968839455563,18.30051020082646,898.732348664144,428.87606990230756,114.19773593631051,223.74363517097973,389.6930155698303,451.70182417912184
S3386,1,250,641.5383701890389,760.9533823478449,110.86097545242471,617.3202214933051,877.5463794790572,768.9227824996753,586.2107946306297,648.7777719872745
S9004,1,250,623.9633806943729,465.68663800059625,331.3000611125171,512.8641285003181,633.6415082223244,515.8671604559678,440.6964510638706,562.3197789993418
S7706,1,250,624.0275868259757,194.4801674553724,596.7788109718728,570.1925321924286,480.98250739920184,364.21194019661465,474.26573888687625,626.2334584307827
S8524,1,250,61.686952133497286,351.82964096321933,639.7827828234999,105.16887324400443,354.9072322881656,343.693000551617,133.34797209019297,118.17041151777669
S10633,1,250,433.8769045113577,664.9730355830362,155.23234291673452,390.56312484279624,697.6068174349389,601.8426913303532,369.80943336640894,420.19017245906923
S8199,2,250,484.92731713352305,411.0424074332084,376.3626044517675,374.87736781590655,500.49149054162666,387.5994106220357,295.5191509163513,427.35360318235405
S6254,1,250,702.8941382810013,184.25893117848372,623.5855800868022,646.0571483597171,551.8088459354312,437.55368992419824,550.9756644105867,702.0178204238358
S14121,2,250,246.71599270831086,398.7075777174845,480.34854727890433,142.70002317005793,388.6874484591074,316.22399204952256,57.58170088892192,198.31359791696747
S9575,1,250,259.48593546809684,166.72045104013006,675.503845194453,314.6612228622098,171.44319013929845,84.61543286931366,230.47783186304923,362.0960618280388
S13490,2,250,532.2836323306711,723.7795531339503,60.52794305133658,505.0350705213388,791.5777380059304,688.8906365283457,480.16266299458096,534.6872944749608
S11639,4,250,44.681359523200385,330.3023434031789,666.8807950879904,132.2709956052284,340.87512410113123,338.62428936139054,156.23692417326725,140.72571991132187
S8170,1,250,2.1049269201903975,532.4883606515314,587.7356685858932,140.46333381463344,545.126853725317,526.0836711793552,238.21019187825416,86.32272641309616
S10924,2,250,241.56043055733133,112.82401187133937,732.0614858635327,356.1869391373206,115.99345115335545,45.71870947665537,278.51799199197075,399.9235356733618
S6323,3,250,151.32275527766348,276.4678082558075,635.3717472553274,172.6111620160483,261.4858954797268,229.91769288936982,116.8724803000791,213.2934878850773
S579,2,250,708.5117884080285,429.44311009364424,395.8169972083437,597.1600543639381,672.9934872349726,552.7929068222506,519.8594925227251,648.1218352218993
S2776,1,250,164.06330046474463,546.8782459871823,438.8676489660825,115.12586356949706,530.7696114527345,476.51736455292576,162.42432600490142,128.0494562880336
S12011,1,250,752.2969840294372,309.48064551681443,522.9472226085119,654.8141071295722,645.4603499763591,526.0993135316834,567.1454708618724,709.0456415502043
S4452,2,250,586.4479794130817,374.06131388651306,413.68572480185804,480.09345745106816,543.5380241891016,424.1844153910389,396.2264715846645,533.4852496805647
S12757,1,250,773.0234355126797,168.5256942650655,660.8418674613872,716.718030917912,614.8943882972208,503.1877220808677,622.0818958163638,772.6089031576296
S10588,1,250,415.84721911759726,18.054210947068672,775.175771502297,523.8328863150861,238.57724528547956,153.6879613628552,432.02809378645384,574.1981574904389
S2215,3,250,564.6017419282967,142.8628659555999,642.2081787637449,544.2508040039988,407.4870666707445,293.5796137583383,446.5679079580798,599.9741546592899
S1690,1,250,677.9118759765176,211.57848111202694,590.7310633368484,612.3707690166004,537.3823939357812,420.74392690895985,517.9604589947725,668.2423978771891
S7960,1,250,744.452223915029,676.3339109145203,237.27557154561885,674.0597794133143,870.2691520590863,754.6185569805851,625.2146804636536,713.2872386129861
S2001,1,250,117.05991498584218,56.170033774941345,838.6401581079044,388.301102786355,72.2344427273614,162.32911796614925,338.48204969525256,417.52175551382595
S14138,1,250,528.2560458852822,257.6756946225018,526.6482693637303,456.6511225156373,425.98327880416787,305.47753646036585,361.6023785545326,512.6337541817113
S3813,5,250,118.93827078406841,495.8218230095794,504.78025701748487,51.9197517505413,483.08416629249734,441.170928483927,130.52819709837587,62.82951240392291
S1928,3,250,718.722830144011,273.13900718828063,543.8003512838613,630.8822370260292,599.2863044608517,480.54088283485737,540.3504587452964,685.9195590869876
S14873,3,250,205.63116899171536,578.6722174286399,386.73102038078997,163.93180000924085,563.1134106836269,499.8562261016925,192.6669365248436,180.38097379447277
S12678,4,250,767.8731343680563,677.2899445559482,257.9531785215798,696.4166988739785,886.4239779325775,770.082978599034,646.489519038621,736.0067162023968
S2697,2,250,727.0038302911148,578.7353509804033,282.54419076973886,629.9470604865728,786.4882407183308,668.828952094505,569.9433835818428,674.1702935628651
S1423,2,250,627.8287486768564,280.99813604215706,512.1282217328239,541.5392847724202,522.5672657561889,402.3883405559839,449.9771472259125,596.8824092877911
S13115,5,250,724.9754482111593,799.6022993840434,192.42095072121148,708.8365238626346,955.8130522434851,844.3117000699848,675.5107255973387,740.6921317313996
S7354,2,250,174.53712792965553,13.106620021257775,850.5022243955144,435.9015368663263,4.187077435675071,124.55863143592443,373.8376113209074,470.63023597514257
S751,1,250,606.4766326355034,277.1379521853209,512.4346014835708,522.445843740557,502.2580055688497,381.94736259900293,430.2166732125547,577.9453202830665
S6726,1,250,275.2168958078716,247.5650575902888,595.5016352436766,256.0209377117124,251.1737500811311,163.63802102392174,162.85900742096536,308.3566299127736
S8564,2,250,489.68121897478187,714.7962200634446,81.9857642994865,464.8523886940495,765.2000645155493,665.7465342361917,444.1458754105866,493.0793085393325
S10069,4,250,704.5081216808843,640.6951579742012,223.56549467913712,624.6043627367285,817.236760334979,701.9587140029773,573.452166445052,665.1243046126174
S9776,2,250,441.6778427424584,448.06083405736166,348.4640587118046,330.1579132278491,506.30882509279303,399.6326746506214,258.6639427656572,380.65046881143115
S1026,5,250,498.4225932450432,734.3094286752737,60.87791537213112,483.4327472104994,786.5817568510669,687.0328392126371,464.50264109812366,510.5104149099945
S9334,3,250,303.48962393392264,485.40910125198815,376.94385138468755,196.27490338623215,485.8171269670853,402.3455670966588,150.15532909532092,242.3199032856061
S14842,1,250,179.48883362625895,141.81208425395343,733.4017560340408,310.15449873313014,125.55844370905471,113.3901644709345,245.03853606520474,348.69892492548286
S13811,2,250,315.3957398870002,312.11558240760564,519.9827899317274,243.03255256322257,326.49601378811235,231.38730916332182,145.49163912320842,298.8465438995653
S7312,2,250,686.5031007953062,272.75334842795473,534.0356062458408,600.0468622219015,570.169894593343,450.9404259147519,508.98021543633376,655.2365831292558
S9705,1,251,346.74217928194946,29.91638423196692,777.0774262627087,476.5954636911405,170.01386241745107,88.2192569597572,389.44130996870615,524.352360900163
S10744,2,251,769.8643397478284,70.75453771561885,751.7817636817678,756.9847239627171,595.0869068772439,493.04395910455736,659.9379696679467,812.9884128416954
S10785,1,251,420.47786658640075,261.82364289845384,534.4911749123514,358.8710887575894,345.60367389892207,228.5402006328243,261.719985820854,414.83439252634537
S10485,1,251,1.927382711410619,378.4545384806134,668.523443900386,127.93713396636099,402.3962326661572,402.9935992468683,188.66898469579257,109.30957654545472
S126,1,251,261.24292736876384,192.5051639629064,651.278284871289,293.04962682758656,195.21288385025738,109.70545721073171,206.61863241076335,341.8138357260595
S12922,1,251,693.9667430247337,280.9921079645401,528.3725134269732,604.9244771336884,580.5556114597807,461.1885731878512,514.5032493830372,659.9512370190865
S11851,2,251,508.5439993283071,66.70722787963453,718.0160831262136,547.9855859426873,335.0845763930542,232.18750575235,451.15233468720896,601.9553793723136
S6079,1,251,149.30535748800384,59.2403384555662,820.4026034418359,387.0384601744454,51.26960705369311,130.057575727271,329.9380905833369,420.0062182358976
S10602,1,251,59.74463009447941,498.8033531703783,552.8423857347133,75.09329107453998,496.63788110231445,468.3084030541011,172.23295378138326,28.86692752854353
S6380,1,251,289.299926267083,413.5705066297978,443.7462959469103,180.4191279639772,412.7885968981952,329.8633164113355,102.49027179978252,234.5296635819372
S7232,1,251,629.2162137200919,330.1148440704591,464.2318505090204,530.1482639498449,550.2236050616658,429.72352021208746,442.41756303869613,584.5406412565882
S10691,3,251,598.582876649383,596.1603467312458,199.18984076331643,510.1297958102818,716.7762158354398,604.8063826750837,458.8131894356606,551.5455011708577
S489,1,251,100.52839956612267,32.47257977954536,867.4211990207576,412.1064581106534,78.43922380986692,183.81946260872286,365.3648649304775,439.25052974791066
S14057,1,251,598.9002472308595,109.24033038809036,678.2538707270378,591.5010742460786,431.7515274431686,322.89659249256925,493.7489909284517,647.1278867603902
S14081,2,251,157.0922454918425,548.7898812304561,443.72893945164043,113.86661990216375,532.8991451115519,480.06825380942814,165.57217006324174,123.7542860133862
S14080,2,251,783.7739855738776,668.574720531917,276.0399285498114,708.6174607132692,890.6943449592155,773.7085251480696,656.9434817947986,748.91942027039
S11747,2,251,14.093338754890272,45.02994951785553,903.3028321626965,411.11767661652635,165.69773272647538,265.76658711442195,384.40318227185645,427.6238848918688
S8404,1,251,720.5951597621914,213.52764309808788,600.7602153675845,651.3563666864221,578.0176260381719,462.1400881407542,557.711284293965,707.0880060259312
S14423,1,251,614.6806383203783,58.61363384147733,730.2515196693316,634.0397165562289,439.44850842073,338.6321684665675,536.2614878432253,689.2535443824952
S3541,1,251,716.7724256736118,472.9854420900398,361.42710374792193,605.905724201693,706.8534908523455,587.1640820824058,533.3929091700702,655.1190824829638
S6096,3,251,522.1162550702943,635.9669879223087,148.74493798410626,453.0548038553285,709.1789966735212,604.0041812252006,414.97332945865924,489.4536275589049
S11502,1,251,749.4014288759936,620.6832912130841,271.16320464556327,661.7642456382745,832.2490233048643,715.0266971140339,606.013133875022,704.055049155974
S2099,1,251,352.1767440115907,162.4877165895854,647.6173293718618,370.6732050816099,227.96657166617882,108.73044118159271,276.3955452251338,423.0410486930948
S6813,1,251,627.4167411360113,791.0420512193974,94.49365604281522,621.5042559607641,896.0429717297186,789.1718495560028,595.4275645495335,650.4986490666817
S3817,1,251,575.1765359603831,525.096174364864,262.5876205806781,470.60140229725,645.9297417985358,532.4780959591058,408.9215184165931,516.4636156366548
S12942,2,251,481.65433157907233,784.5586434332643,51.510146021926204,502.6638185225978,826.3827317555174,729.901267150657,493.13599756444086,524.7306217613263
S10253,1,251,461.78053160830154,339.2111193210396,450.77784223457434,365.7047042335476,430.38519850740124,315.13506694427514,275.46830607710876,420.9537595026725
S2664,1,251,242.0452783709604,411.505574822863,472.9973718667504,134.59496050479538,400.5042619770109,329.42822446385344,57.31586012628361,189.632275021594
S7841,3,251,6.798381045977031,682.7601404823412,536.070103071617,260.3288905639989,687.9445945453954,656.9601132612582,348.45923146462195,219.7195247051424
S270,2,251,180.73493238470553,648.8773357432879,377.5522815655375,215.8376541477202,632.6136580793616,573.0830829273468,262.44943280374036,214.8857566990089
S4185,4,251,417.289124973931,91.32198784590679,702.6001653093234,467.0858738270067,251.47232945628664,140.48674457699354,372.37423413417525,519.4892158561743
S8872,1,251,254.93701656319584,108.31075705372174,731.0082762671572,365.4314740630324,120.42450562374735,32.87431553329166,285.676461332311,410.0915667555268
S6031,1,251,790.3341805705486,782.5206267713845,257.17651012723667,758.3308638204547,981.3127918355481,866.9111366158791,718.7799991460436,792.8650330758426
S1945,2,251,554.187034274748,207.93898870410362,576.7453975031245,501.8619381698594,422.8442502134432,303.66277694906177,405.2758037852882,557.905669215504
S8250,1,251,646.6880127404423,732.6625982147694,124.71677376772479,607.8325976939461,856.4817120179845,746.6706015613263,572.6561394954477,641.2871587698427
S8553,1,251,378.7311369742906,564.5415725599648,268.5958039803603,292.9462491527883,584.1080431537293,491.2544535949364,259.0788518581702,330.8657027294517
S4622,1,251,333.8594750905525,190.65660967549337,626.2076359864573,337.38390934895375,234.36678013274204,120.92360663070959,242.83999454871872,390.0323478657344
S14583,2,251,234.01895202965602,117.98798597834362,730.3840227363685,348.66424047501636,116.47147212567155,54.832199992610484,272.13388764862987,391.9439386175492
S6242,1,251,764.4208888379071,345.27305672162834,496.2110888477665,660.3681515680227,673.0373996369466,553.0633671452745,575.4870112744948,713.7432907716071
S11749,2,251,33.70150931643296,32.695125620319665,902.4268103475397,419.0298093296735,144.51122779496436,248.63269691034597,387.05828927151373,438.1977655503676
S4051,1,251,744.188465788171,611.237611991909,272.9145741542723,654.2693534975382,821.8100587375109,704.4958792947394,597.5938349317638,696.9884913697537
S7138,3,251,105.71952931513336,580.6179476101282,473.49282810630075,136.31036788509473,568.8633316782687,525.3837579715452,211.6945264933776,119.06951204922927
S2039,1,251,63.47579864404294,675.2224337552765,482.1877277968918,235.74228833081162,668.7038295736497,628.6572579695994,315.2997459247286,205.230415923834
S14481,1,251,711.275928941113,244.2800886660585,568.6357416511305,632.2531792891801,580.6396753435255,462.93466476409816,539.9514648970768,687.7137244648744
S5678,1,251,459.8854371414125,789.296188460665,73.44844693683424,490.17956910574827,823.0628107346726,728.6839514514186,484.5310931682658,510.42473227125674
S14655,1,251,26.462425310362114,644.2730401423123,525.6939924444957,217.19727014973387,645.8550986696595,613.7949060030179,305.4080831925111,177.7918861846827
S13385,3,251,96.57991701219588,148.71227337554308,771.0892734473559,296.0977827864062,155.08734567611654,191.6926304130507,255.7337224435148,323.17986554364387
S3946,2,251,235.24499644431316,454.50547489519016,444.43310546060127,124.11460145397331,442.0496805560769,372.913401367588,81.3603900144903,174.2750192241842
S10955,1,251,543.6477493205016,497.2193141787367,287.27314853066724,435.3202583008789,604.5965881344546,491.83871769155,370.14170775413675,482.75556820344343
S3627,1,251,560.4372002382585,179.6701971032391,605.2457023948773,521.1598297360664,416.54607181557424,299.17127939329896,423.95201605962137,577.1221478285266
S10170,1,251,98.25011056953308,766.1500916718938,435.2923219539077,321.99256769374614,754.0296057980302,705.2413846476514,390.5746102062717,298.4018650396107
S6816,3,251,742.5578140786673,470.0038501786798,377.66201510711653,631.535878302979,724.8547384678471,604.8099251667185,558.400460455369,680.8976686120036
S11859,2,251,776.546901420165,362.8487869006305,486.67994244007883,669.9926498012735,692.2713002693439,572.1384569378578,586.6080375422497,722.8723724741727
S3302,1,251,224.71022039011714,132.61551152731457,720.9977339978806,331.71823358678085,125.64034327975881,71.43874453577135,256.29537173095446,374.7180985113587
S3949,2,251,669.713229458873,762.3801853715952,138.29773602446238,642.377309718421,893.9628345168337,783.9080730672136,609.0382387013678,674.6960032686061
S14415,2,251,305.52008045337453,467.0957901171262,390.4367866995414,195.2996992632581,468.70828348122524,384.21929125484843,140.4510198000952,243.8772285572528
S11462,1,251,435.8052209791209,590.8014734028079,216.6121034800267,355.7696836521809,630.0157562962563,531.1610401983253,319.2324282369617,393.1634794250471
S3853,3,251,535.1527260301913,200.06198821659203,584.2424929835964,489.04447809171387,402.3103900226179,283.07180561313476,391.9686958573012,545.0337427499123
S6831,2,251,410.3430956891384,633.06425336993,194.8268878380676,353.36317109903575,659.3567094604064,565.0861281464686,330.31414655810175,384.92821976518536
S12669,4,251,633.4329063356403,529.5033019135362,273.8170972137975,528.7811277122746,686.6467537305413,570.5930246832206,465.4887076351797,574.8606153794788
S561,2,251,531.7477459802941,183.64572282124945,600.657042313201,494.5544309701005,391.9991865569701,273.56903241794765,397.11165340488265,550.437237585036
S4150,2,251,302.67698400788845,418.3591519413961,432.47854770614117,192.90718748744555,421.18691738450747,335.4069865791662,116.66110610283661,246.48711680289688
S760,1,251,626.1080441615835,19.778031592992384,770.152025296106,667.1666272591817,448.8451065619137,354.9579041076938,569.5499807209131,722.0119775210128
S5114,2,251,396.1543006187674,404.00734374181707,404.22141219262267,287.4708968571113,445.2474123753608,341.5314874558888,206.46868636402579,340.94189685231436
S14771,3,251,411.339695922497,57.282527680344764,737.1547456612275,489.6576034354984,237.62847713069158,136.96168849245583,396.5599976168828,540.9358009666277
S4346,2,251,56.41584367465473,450.28105215722564,582.1151394968213,55.4334853996136,450.5221457764424,427.62607280209284,148.36301591549397,20.404449398455416
S5165,2,251,612.530253822178,350.0667544494489,441.427787875686,509.80009926702627,548.510626365248,428.26161182290457,423.6886754556308,563.7746637756401
S11111,1,251,219.38000051428307,435.98509347397464,468.81161623677303,108.17042770505512,421.8184755578456,356.73202421643197,57.24421939925802,161.34611833663556
S959,5,251,497.37239019726775,538.532286518892,248.36129948506678,397.14180551817475,612.5487137643191,505.1956132504282,342.4924257142895,441.0689602748178
S13853,1,251,410.6886432605422,535.345206985723,277.45126940355175,312.65830533728786,569.1370592039593,470.7899531467028,265.7844142535629,355.09277925558916
S9253,1,251,642.2549233836555,595.9919150764545,217.62631599319704,551.9319726376013,743.1545530806368,628.9786531250403,497.99280118923804,594.1079416558875
S7059,5,251,166.73277142206135,351.6222154991956,566.994477001346,107.9809853280778,335.514800854094,289.50586592216223,42.24931656964136,158.28319017370504
S14506,1,251,605.0909983207443,108.41215330496459,679.7053624114701,597.0778689467717,437.623970949426,329.0060170657921,499.3436604770492,652.7349373627064
S12557,2,251,567.9098523788417,212.16226364759692,573.1929248968023,512.0768892896093,436.9975663692902,317.9186880018902,415.84770843987053,568.1277052921333
S9547,1,251,621.9694921912787,414.45071182400994,380.3626579395575,511.30936507683793,596.9063032797752,477.75074590257185,432.44665963409045,563.0562076069375
S6682,1,251,387.91896912647366,451.1883603006726,363.40083282224805,276.4616683614229,483.2405771754058,383.6372445599072,207.78973167560278,326.80070326921594
S7326,1,251,630.4922816362573,89.90909634659107,701.1797742212241,628.488678299293,459.1586756623502,353.546096782583,530.7475108952093,684.1338551416819
S1486,4,251,230.2495612037003,456.66875760373375,446.2062366031469,119.33872208666816,443.57010791045303,375.65205212309024,80.59203895830267,169.11568359266766
S9390,1,251,249.60426158312748,509.0505455574365,395.18210537488574,152.4380028333346,498.0570933154827,425.99543526636825,135.9972779619064,191.95815175655218
S96,2,251,199.76099401968978,460.08362406139076,465.0531394999883,89.59878657244393,444.3796813123857,383.9945847499775,74.06830359616986,138.4564186321281
S3210,2,251,495.8229160287484,721.4753447903392,73.08501306230461,473.7367704181217,773.8099924060181,674.0478070715697,453.2194491942482,501.73412830325856
S5667,3,251,519.9624518348768,190.91819143973012,593.529736203449,480.7059411354565,384.62250993621126,265.47584659867823,383.26505325674776,536.5889371556723
S13501,4,251,282.9576248417635,387.61020120589114,469.00619706033615,180.5900070007921,386.0824968780354,303.7319864059345,92.54290234952254,236.13695489100647
S12966,1,251,233.59140920432776,106.96517124270919,740.626486384685,358.85981839589056,106.75392961978784,49.13576388017977,282.9542814072107,401.68978358287467
S3237,1,251,688.0845371994458,616.1380155016635,228.64655248128827,601.5702281911396,787.8848940594722,672.4815898198128,548.0460439195521,643.2447618667362
S697,2,251,680.0813875885038,407.80466042378026,404.14642586067185,569.720113206026,637.2672681290439,517.0761693669278,490.1198515059148,621.5409070281205
S3898,1,251,71.05230737341684,527.6279997451082,528.6096301364753,92.52477673071975,522.2713924273471,489.1574608801129,184.75849107034287,58.38829815464316
S1357,1,251,330.23039378405656,273.2555992856654,549.8631471856437,277.7172463168606,299.0565924776414,196.66080730103533,179.9871275982322,332.9239506888781
S1389,1,251,430.79900812540785,607.1296736449818,204.61737554904113,358.32521660742253,642.9502739234874,545.3311308455701,326.2091094457067,393.78678717248266
S7316,1,252,116.90705070457011,146.25785461802866,761.8194583566334,298.22234492094003,143.3196206466587,171.7923134627069,251.3398730729659,328.42233365843975
S8685,5,252,663.907348155758,528.5769000419949,287.2085146652737,558.7398392303863,706.5865946472153,589.4105488680384,494.313321131857,605.089200498946
S13607,1,252,287.2986860764207,20.124952297699927,802.7545386002182,459.2684886137982,110.08946849666908,64.63801792442199,379.0703087111912,503.28953300554986
S12685,3,252,297.4002367749048,793.8393437219005,235.95646171287697,395.76462361186606,786.7902507727417,710.1957822419173,421.0500979214312,400.5562122420542
S7016,1,252,229.70412964612876,756.1310521127159,304.7644063399894,333.3453970430423,741.7131438077248,673.8559249611659,371.6066434964066,331.8278639679906
S7517,1,252,448.95502075646385,193.45275214891365,596.8189754564543,420.5229045310838,324.34822425012476,203.8711585651133,322.72079113334377,475.89466067271445
S14111,1,252,463.92995995382427,204.2624592269611,584.1559289103001,426.45062119255095,342.7974967312235,222.31138795073088,328.7202770444118,482.11769360965275
S2102,2,252,1.3069977073485006,273.57122711030115,737.3714754970839,203.3338535549258,311.7172103899177,334.613244582044,220.3197707171832,205.491568410388
S14097,3,252,5.991137957653603,528.3017478927566,586.0432725836083,134.81352786476697,539.9185328605871,520.4846404948381,232.57592329242135,80.6109573236719
S2595,2,252,208.9953281475375,735.2845708483211,327.85338146944383,306.74556655752957,719.7107249760855,654.8879344539638,349.17232692953706,303.4526871706118
S4287,1,252,264.48264196364414,789.9397060135188,268.7403518947787,377.8453855632524,778.5658995468585,706.1138882150026,410.07656239211275,378.81175922750253
S7515,5,252,427.96642300400407,445.92629947689966,354.3501066188679,316.43007795300036,497.44067167638536,392.20955687772124,244.840853392234,367.09649193747526
S9811,2,252,534.8137876176503,528.8988671889738,255.40755815865703,431.6195950924766,624.9943764315508,514.2577191440834,372.6312345675635,476.8054527822383
S11219,1,252,146.92675528932702,271.69956548478274,641.8250616198619,176.31985206708742,257.22320677703544,228.41423162190648,122.86301193781588,215.85522158592119
S4130,1,252,518.6550895965778,521.3508678013854,263.35019669520943,414.3179053852943,609.6251132618045,499.7298773726463,354.8156772895597,459.8709443930352
S158,2,252,198.85957188969314,321.1967203697948,571.1610999523654,151.03522364840285,305.6864723389758,249.7953372157306,65.95214461216801,202.4008728993472
S9597,2,252,49.732935854286886,560.7330889879142,532.6237759706914,131.70445893724613,559.1994620070689,528.1889533319528,223.85911908031352,91.51362081628034
S7744,1,252,28.30721191090655,379.04549951258497,647.3888375482397,105.8444952936317,392.1679192762978,385.92178360463447,162.28918782434874,96.87697523183334
S6957,1,252,581.4934719851453,354.6637611710703,432.34707504856806,478.4503138857486,527.161721468094,407.4450368767327,392.375689818747,532.4745503214283
S14757,3,252,12.030049332849746,604.0516007777107,551.4256991911474,188.09746023206438,610.565279024358,583.7180698182915,281.2566976707484,142.9439220786297
S2059,3,252,351.47261034846053,313.9589522255614,504.2156609496643,273.113360595087,344.9073654514083,241.77861915499994,176.67931893351295,329.1505564551752
S14875,1,252,796.2408951115782,773.9166369988828,263.28193483055094,759.8524076567621,978.3355529080364,863.5316414295716,719.046429339833,794.9680307574897
S3389,4,252,440.7591443237409,562.180070360065,240.57509555289326,349.64261757593005,606.166170657001,505.5045665081957,305.77054045777777,390.14511041807197
S12737,1,252,558.5953867631532,601.2666749590977,184.79275724078678,473.76764213026075,698.2989669663835,589.0060654622947,426.1829556859337,513.9801173264401
S2044,1,252,31.61514536574339,89.99312969809887,856.5130697775835,363.3384139196048,163.25410901312978,245.45621789480876,336.45003689850716,381.19281352590866
S13805,3,252,653.3922126388094,391.4980061889537,410.79085963408835,544.43177165198,606.2010910589391,486.0736361042264,462.9978868179898,596.9165855477062
S4765,2,252,477.30143591394665,360.54177519870035,427.42551321692775,375.25867485319,456.6571893320722,341.51482121137224,288.06291527986605,429.812512749285
S6686,1,252,558.9523879303879,165.64569756422367,619.1926609577991,527.1619329508184,409.86406764352415,293.5564770824247,429.6972800345536,583.036144600031
S1639,1,252,525.7464066811337,161.67585226143402,622.6694244994276,501.5157360340522,377.5885885446544,260.6143186269293,403.77910155538586,557.171309746191
S13625,2,252,31.879260057021153,384.977635330101,640.8942580086454,99.40132190883003,396.3374884978088,388.21149188127384,158.54927280126591,90.0872468087006
S8118,2,252,674.2788284835766,103.89274066409087,694.8877402722484,657.755310915681,504.6666118821791,397.7830883320749,560.3984068422282,713.6779471917805
S8644,1,252,760.7749208194648,415.5878629990437,433.30849871617477,649.8754685119532,707.0519924952995,586.5440436281596,571.0905868064737,701.2290318684072
S6340,2,252,235.3365661085178,566.8524429203155,368.76143780685385,174.10459705365307,553.632130880054,484.7093576282539,185.7579638757139,198.85644371267801
S829,2,252,377.2070156854148,713.2426599162355,171.38211813687332,377.93948684298135,725.0784007030152,637.2347235025236,376.2717059133452,398.41786462106893
S14453,5,252,64.4488405413889,229.26791811255222,726.4678748989927,220.25690422764077,241.03296010443586,257.4834419468006,201.55460237836175,240.74828322098125
S9464,2,252,162.78220438531923,658.7592570508963,391.07966535642475,220.36785853702384,642.6496019956575,586.0596305304083,273.55234665494083,214.13946216312618
S2455,1,252,786.1982878980934,515.6800171460237,369.0307831733578,678.410104611678,787.5232272090576,667.5991339321035,609.599460006635,725.9767071140743
S4082,2,252,41.2851895137587,221.96143207421278,747.10808998646,233.29986945737386,246.57929183247379,273.14960615181116,222.14701340482847,248.87405356020378
S9686,3,252,319.5454417251712,381.5243943885405,455.9187303280868,217.31007875619684,391.980742866549,300.6140847110154,129.2252566502727,272.64036303844983
S5530,1,252,96.62422973958229,349.8570289550088,615.8802425289938,95.74383730665296,343.1953171434382,321.32198394416923,100.73834175777841,125.1272654527205
S11693,1,252,641.400680476235,430.5665026757132,369.9234750819467,530.0421903785245,622.1335384825176,502.93391119598766,453.11796827876753,581.0801085318047
S1121,3,252,704.6270632790374,639.7388888096569,224.27186804489628,624.417516348849,816.5831491611071,701.2730143815543,573.1358082658131,664.9945345473873
S786,1,252,317.41290988655635,339.4391872380483,494.4194362039177,231.0999272402104,352.2420749312896,258.6793162369257,135.46929241204046,287.1508579858937
